individual;development;r;DT;mortality_total;mortality_L2;mortality_L3;temp;loc;year;stage
BSW21003001;NA;NA;NA;0;0;0;21;Bestvi;2013;L3
BSW21005001;NA;NA;NA;0;0;0;21;Bestvi;2013;L3
BSW21016;NA;NA;NA;0;0;0;21;Bestvi;2013;L3
BSW21017;NA;NA;NA;0;0;0;21;Bestvi;2013;L3
DSW18009;NA;NA;NA;0;0;0;18;Domazlice;2013;L3
DSW18010;NA;NA;NA;0;0;0;18;Domazlice;2013;L3
DSW18021;NA;NA;NA;0;0;0;18;Domazlice;2013;L3
KSW1801001;NA;NA;NA;0;0;0;18;Klatovy;2013;L3
PSW18004;NA;NA;NA;0;0;0;18;Praha;2013;L3
PSW18009;NA;NA;NA;0;0;0;18;Praha;2013;L3
PSW18010;NA;NA;NA;0;0;0;18;Praha;2013;L3
PSW1803003;NA;NA;NA;0;0;0;18;Praha;2013;L3
PSW1803006;NA;NA;NA;0;0;0;18;Praha;2013;L3
PSW21012;NA;NA;NA;0;0;0;21;Praha;2013;L3
PSW21019;NA;NA;NA;0;0;0;21;Praha;2013;L3
PSW21050;NA;NA;NA;1;1;1;21;Praha;2013;L3
PSW21056;NA;NA;NA;1;1;1;21;Praha;2013;L3
PSW21061;NA;NA;NA;1;1;1;21;Praha;2013;L3
BSW21023;NA;NA;NA;1;1;1;21;Bestvi;2013;L3
PSW21036;NA;NA;NA;1;1;1;21;Praha;2013;L3
PSW18019;NA;NA;NA;1;1;1;18;Praha;2013;L3
PSW21065;NA;NA;NA;1;1;1;21;Praha;2013;L3
PSW21046;NA;NA;NA;1;1;1;21;Praha;2013;L3
BSW21001001;NA;NA;NA;1;1;1;21;Bestvi;2013;L3
BSW21002001;NA;NA;NA;1;1;1;21;Bestvi;2013;L3
BSW21032;NA;NA;NA;1;1;1;21;Bestvi;2013;L3
71B21;648;0.004166667;5040;1;1;1;21;Bestvi;2012;pupa
72B21;720;0.003205128;6552;1;1;1;21;Bestvi;2012;pupa
20B15;1008;0.003472222;4320;1;1;1;15;Bestvi;2012;pupa
1B15;1080;0.002604167;5760;1;1;1;15;Bestvi;2012;pupa
2B15;1080;0.002604167;5760;1;1;1;15;Bestvi;2012;pupa
3B15;1080;0.003472222;4320;1;1;1;15;Bestvi;2012;pupa
73B21;NA;NA;NA;0;1;1;21;Bestvi;2012;pupa
74B21;NA;NA;NA;0;1;1;21;Bestvi;2012;pupa
75B21;NA;NA;NA;0;1;1;21;Bestvi;2012;pupa
76B21;NA;NA;NA;0;1;1;21;Bestvi;2012;pupa
132P21;NA;NA;NA;0;1;1;21;Praha;2012;pupa
125B25;NA;NA;NA;0;1;1;25;Bestvi;2012;pupa
131P21;NA;NA;NA;0;1;1;21;Praha;2012;pupa
83B21;NA;0.006944444;3024;1;1;1;21;Bestvi;2012;pupa
84B21;NA;0.006944444;3024;1;1;1;21;Bestvi;2012;pupa
DSW18001;NA;0.005319149;3384;1;1;1;18;Domazlice;2013;pupa
DSW18001;NA;0.005319149;3384;1;1;1;18;Domazlice;2013;pupa
136P15;NA;NA;NA;0;1;1;15;Praha;2012;pupa
BSW21005002;NA;NA;NA;0;1;1;21;Bestvi;2013;pupa
12P15;NA;0.001893939;7920;1;1;1;15;Praha;2012;pupa
DSW18002;NA;NA;NA;0;1;1;18;Domazlice;2013;pupa
4B15;NA;NA;NA;0;1;1;15;Bestvi;2012;pupa
13P15;NA;NA;NA;0;1;1;15;Praha;2012;pupa
99P15;NA;0.003472222;4320;1;1;1;15;Praha;2012;pupa
14P15;NA;NA;NA;0;1;1;15;Praha;2012;pupa
22B15;NA;NA;NA;0;1;1;15;Bestvi;2012;pupa
23B15;NA;NA;NA;0;1;1;15;Bestvi;2012;pupa
24B15;NA;NA;NA;0;1;1;15;Bestvi;2012;pupa
21B15;NA;NA;NA;0;1;1;15;Bestvi;2012;pupa
127P21;NA;NA;NA;0;1;0;21;Praha;2012;pupa
86P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
87P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
88P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
89P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
90P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
91P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
BSW21024;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
PSW21005;NA;NA;NA;0;1;0;21;Praha;2013;pupa
BSW21014;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
PSW1803002;NA;NA;NA;0;1;0;18;Praha;2013;pupa
DSW18004;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
PSW21040;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW2504002;NA;NA;NA;0;1;0;25;Praha;2013;pupa
PSW18028;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW18023;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW21004;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
BSW21003;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
BSW21005;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
KSW1801003;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW21033;NA;NA;NA;0;1;0;21;Praha;2013;pupa
DSW18019;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
PSW21058;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21053;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW18014;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW18015;NA;NA;NA;0;1;0;18;Praha;2013;pupa
KSW18003;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW18012;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW21008;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
PSW21060;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21037;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21052;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21054;NA;NA;NA;0;1;0;21;Praha;2013;pupa
KSW1801002;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW21045;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21066;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21067;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21006;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW18034;NA;NA;NA;0;1;0;18;Praha;2013;pupa
DSW18005;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
PSW1803005;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW18002;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW21006;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
PSW21007;NA;NA;NA;0;1;0;21;Praha;2013;pupa
51B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
52B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
53B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
54B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
55B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
56B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
66P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
67P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
BSW21021;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
11P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
BSW21025;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
PSW21041;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21042;NA;NA;NA;0;1;0;21;Praha;2013;pupa
92P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
57B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
PSW18033;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW18016;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18020;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18023;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
KSW18005;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW18027;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW18029;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW18025;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
KSW18013;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW18025;NA;NA;NA;0;1;0;18;Praha;2013;pupa
KSW1801004;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW21020;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW18007;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW21030;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21032;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21055;NA;NA;NA;0;1;0;21;Praha;2013;pupa
BSW18009;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18014;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18015;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18017;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW18022;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW21034;NA;NA;NA;0;1;0;21;Praha;2013;pupa
BSW18003;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW18011;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW18004;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW21063;NA;NA;NA;0;1;0;21;Praha;2013;pupa
BSW18032;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW18035;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW18007;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
DSW18006;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
KSW18002;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW21047;NA;NA;NA;0;1;0;21;Praha;2013;pupa
DSW18026;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
PSW18013;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW1803004;NA;NA;NA;0;1;0;18;Praha;2013;pupa
5B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
6B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
7B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
8B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
9B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
BSW21027;NA;NA;NA;0;1;0;21;Bestvi;2013;pupa
93P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
KSW18008;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW15004;NA;NA;NA;0;1;0;15;Praha;2013;pupa
KSW18001;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
115B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
116B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
117B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
118B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
119B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
120B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
121B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
122B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
123B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
124B25;NA;NA;NA;0;1;0;25;Bestvi;2012;pupa
98P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
BSW18001;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW15001;NA;NA;NA;0;1;0;15;Praha;2013;pupa
BSW18002;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
DSW18011;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
DSW18020;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
BSW18019;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW18024;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW18026;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW21071;NA;NA;NA;0;1;0;21;Praha;2013;pupa
KSW18011;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
PSW18039;NA;NA;NA;0;1;0;18;Praha;2013;pupa
BSW18028;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
BSW18034;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
DSW18015;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
DSW18016;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
DSW18018;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
BSW18024;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW18001;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW15003;NA;NA;NA;0;1;0;15;Praha;2013;pupa
PSW21049;NA;NA;NA;0;1;0;21;Praha;2013;pupa
PSW21026;NA;NA;NA;0;1;0;21;Praha;2013;pupa
15P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
PSW21051;NA;NA;NA;0;1;0;21;Praha;2013;pupa
KSW1801006;NA;NA;NA;0;1;0;18;Klatovy;2013;pupa
DSW18017;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
PSW18005;NA;NA;NA;0;1;0;18;Praha;2013;pupa
DSW18023;NA;NA;NA;0;1;0;18;Domazlice;2013;pupa
25B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
26B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
27B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
28B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
29B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
30B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
31B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
32B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
33B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
34B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
35B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
36B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
37B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
38B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
39B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
40B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
77B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
78B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
79B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
80B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
81B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
82B21;NA;NA;NA;0;1;0;21;Bestvi;2012;pupa
BSW18026;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
41B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
42B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
BSW18005;NA;NA;NA;0;1;0;18;Bestvi;2013;pupa
PSW15016;NA;NA;NA;0;1;0;15;Praha;2013;pupa
PSW21072;NA;NA;NA;0;1;0;21;Praha;2013;pupa
16P15;NA;NA;NA;0;1;0;15;Praha;2012;pupa
43B15;NA;NA;NA;0;1;0;15;Bestvi;2012;pupa
PSW15015;NA;NA;NA;0;1;0;15;Praha;2013;pupa
PSW18031;NA;NA;NA;0;1;0;18;Praha;2013;pupa
PSW2504001;NA;NA;NA;0;0;0;25;Praha;2013;pupa
85B21;NA;NA;NA;0;0;0;21;Bestvi;2012;pupa
128P21;NA;NA;NA;0;0;0;21;Praha;2012;pupa
129P21;NA;NA;NA;0;0;0;21;Praha;2012;pupa
102B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
103B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
104B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
105B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
106B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
107B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
108B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
109B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
110B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
111B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
112B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
113B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
114B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
130P21;NA;NA;NA;0;0;0;21;Praha;2012;pupa
BSW21019;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21020;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21011;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21009;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21010;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21013;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21015;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
PSW21023;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21008;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21009;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21022;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
PSW21031;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21044;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21048;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21030;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21031;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
138P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
139P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
133B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
134B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
135R15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
DSW18022;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
KSW18007;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
PSW21038;NA;NA;NA;0;0;0;21;Praha;2013;pupa
DSW18003;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
PSW21062;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21018;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
PSW21024;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21059;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21064;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21007;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21012;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21026;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21028;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
PSW21022;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21015;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21018;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21017;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21016;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21010;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21011;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21001;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21002;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21003;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21004;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21068;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21069;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21070;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW18035;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
DSW18027;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
BSW2100?;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
DSW18024;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
PSW21043;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW18017;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18018;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW21027;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21028;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21057;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW18029;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW21029;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW18027;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
DSW18025;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
PSW21029;NA;NA;NA;0;0;0;21;Praha;2013;pupa
DSW18012;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
PSW18006;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18008;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW21014;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW18030;NA;NA;NA;0;0;0;18;Praha;2013;pupa
BSW21004002;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21004003;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21004004;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21004005;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
KSW18009;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
PSW18032;NA;NA;NA;0;0;0;18;Praha;2013;pupa
DSW18007;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
BSW18038;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
PSW18003;NA;NA;NA;0;0;0;18;Praha;2013;pupa
DSW18028;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
BSW18036;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18037;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
KSW18010;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
PSW18036;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18037;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18038;NA;NA;NA;0;0;0;18;Praha;2013;pupa
BSW18006;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18030;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18031;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
PSW18020;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW18021;NA;NA;NA;0;0;0;18;Praha;2013;pupa
45B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
46B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
94P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
95P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
96P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
97P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
KSW18004;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
BSW18021;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18022;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
PSW21039;NA;NA;NA;0;0;0;21;Praha;2013;pupa
KSW18006;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
PSW21013;NA;NA;NA;0;0;0;21;Praha;2013;pupa
PSW21025;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW15009;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
BSW15008;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
BSW15010;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
BSW15006;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
BSW15007;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
PSW18016;NA;NA;NA;0;0;0;18;Praha;2013;pupa
KSW18012;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
BSW18033;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18010;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW15001;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
PSW15008;NA;NA;NA;0;0;0;15;Praha;2013;pupa
BSW15005;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
PSW15009;NA;NA;NA;0;0;0;15;Praha;2013;pupa
BSW15004;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
PSW15002;NA;NA;NA;0;0;0;15;Praha;2013;pupa
PSW15005;NA;NA;NA;0;0;0;15;Praha;2013;pupa
BSW15002;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
BSW18018;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18018;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
PSW15010;NA;NA;NA;0;0;0;15;Praha;2013;pupa
68P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
69P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
PSW15006;NA;NA;NA;0;0;0;15;Praha;2013;pupa
BSW15003;NA;NA;NA;0;0;0;15;Bestvi;2013;pupa
PSW15007;NA;NA;NA;0;0;0;15;Praha;2013;pupa
PSW15012;NA;NA;NA;0;0;0;15;Praha;2013;pupa
137P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
PSW15011;NA;NA;NA;0;0;0;15;Praha;2013;pupa
PSW15014;NA;NA;NA;0;0;0;15;Praha;2013;pupa
PSW15013;NA;NA;NA;0;0;0;15;Praha;2013;pupa
100P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
10B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
DSW18008;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
PSW1803001;NA;NA;NA;0;0;0;18;Praha;2013;pupa
PSW21021;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21004001;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
PSW21035;NA;NA;NA;0;0;0;21;Praha;2013;pupa
BSW21001;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW18013;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
KSW1801005;NA;NA;NA;0;0;0;18;Klatovy;2013;pupa
BSW21002;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
DSW18013;NA;NA;NA;0;0;0;18;Domazlice;2013;pupa
126B25;NA;NA;NA;0;0;0;25;Bestvi;2012;pupa
17P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
18P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
19P15;NA;NA;NA;0;0;0;15;Praha;2012;pupa
44B15;NA;NA;NA;0;0;0;15;Bestvi;2012;pupa
58B21;NA;NA;NA;0;0;0;21;Bestvi;2012;pupa
BSW18008;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW18011;NA;NA;NA;0;0;0;18;Bestvi;2013;pupa
BSW21003001;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21005001;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21016;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
BSW21017;NA;NA;NA;0;0;0;21;Bestvi;2013;pupa
